		GSM17378	GSM17379	GSM17380	GSM17381	GSM17382	GSM17383	GSM17384	GSM17385	GSM17386	GSM17387	GSM17388	GSM17389	GSM17390	GSM17391	GSM17392	GSM45690	GSM45691	GSM45692	GSM45693	GSM45706	GSM45707	GSM45708	GSM45709	GSM146345	GSM146346	GSM146347	GSM146348	GSM146349	GSM146350	GSM146351	GSM146352	GSM146353	GSM146354
Map4k4	mitogen-activated protein kinase kinase kinase kinase 4	36.05	33.2	33.05	21.8	52.35	22.25	42.25	37.5	22.85	26.8	8.9	35.15	26.4	10.2	45.7	9.85	19.6	17.4	15.15	12.15	67.45	6.8	15.8	38.5469949053	26.7543608257	26.2682089667	23.7508614273	33.422536938	23.0231351047	20.7631353333	23.3754666133	31.7552395777	17.362174055
Ncbp2	nuclear cap binding protein subunit 2	149.7	208.8	146.5	192.5	118.2	158.1	168.2	151.6	168.0	175.4	93.4	117.2	217.6	147.2	154.6	163.0	126.1	145.2	114.4	161.3	112.1	183.4	137.3	169.6748412	207.664545867	166.438502487	146.540251933	136.632371917	168.905801877	149.8694612	149.508082433	148.575688267	137.096695937
Ppox	protoporphyrinogen oxidase	188.75	157.75	153.5	177.55	131.4	144.9	141.55	108.4	120.7	155.9	162.1	119.2	67.85	151.15	159.0	149.5	149.3	139.55	94.25	123.2	148.6	137.75	119.35	113.320371045	153.12529265	163.165268825	155.93209345	116.049429315	200.175132665	133.725352805	100.974843565	125.68106433	184.40934218
Wwc2	WW, C2 and coiled-coil domain containing 2	231.8	292.9	275.7	189.3	205.4	163.2	202.8	143.8	212.2	235.8	119.2	107.3	12.3	191.8	94.3	96.2	176.4	175.8	209.7	162.1	119.8	161.1	168.0	195.091343982	173.941558608	159.903555866	157.203974374	156.589199995	133.842328031	173.261557496	166.280266566	159.022226208	127.255679568
Lmx1b	LIM homeobox transcription factor 1 beta	139.4	73.7	30.2	189.8	85.7	119.6	121.0	50.6	111.4	67.8	108.9	31.0	117.9	70.8	41.3	150.2	66.4	98.0	37.4	96.5	40.4	111.6	73.6	87.36312049	110.3360249	110.1895155	76.25137883	32.56584128	139.4360583	27.64219035	25.32078805	27.54190205	37.55635668
Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta	128.35	122.45	93.3	127.5	164.85	156.15	122.8	75.85	127.6	96.35	98.45	147.15	192.95	132.65	100.5	161.4	185.85	154.95	198.75	76.5	90.15	128.4	112.05	113.58859871	148.61658545	152.59283675	143.57416505	154.09469275	146.56353345	84.428452035	89.879250105	72.85833472	104.912890825
Xcl1	chemokine (C motif) ligand 1	55.5	108.3	115.1	78.1	29.9	55.9	28.9	67.5	54.9	10.0	32.4	164.0	76.7	32.2	53.6	30.7	93.8	85.6	83.6	79.0	40.4	20.0	38.7	38.54300662	56.27203838	57.18067147	56.84492793	28.81437706	21.41511175	86.37729947	40.54597663	115.2961863	31.25944443
Npy	neuropeptide Y	151.1	260.0	158.2	255.8	265.4	218.2	281.5	70.8	136.1	116.3	93.9	132.7	205.0	243.6	109.7	57.4	189.4	102.4	254.6	382.9	315.7	90.8	207.7	71.132064	149.9044798	256.8497325	232.4851384	48.52795798	114.3171136	53.89809755	308.9967855	84.31469084	95.05256985
Mak	male germ cell-associated kinase	81.4	19.4	18.0	89.7	110.8	63.6	65.0	91.1	40.4	53.6	34.6	29.6	14.7	73.4	61.3	31.2	21.0	69.2	107.2	27.4	77.4	93.9	85.7	57.38495593	30.107150205	44.1655278695	115.45260259	50.607611675	73.430017245	80.542052745	79.358507535	35.65255794	49.65629841
Irgm	immunity-related GTPase family, M	697.7	633.6	386.1	456.3	462.8	403.3	939.4	363.4	471.3	347.1	269.6	134.1	552.8	216.9	366.1	534.2	658.2	401.0	508.1	168.4	156.5	172.6	150.9	453.2385446	463.6219421	406.5621133	412.38866	555.8021013	454.0118296	472.4449158	366.7686233	402.4921407	382.238497
Dtx1	deltex 1 homolog (Drosophila)	202.3	230.7	279.0	247.2	225.2	210.9	178.1	179.3	194.7	186.1	247.9	295.3	185.7	210.0	210.9	211.3	171.5	218.2	216.3	266.8	214.1	224.7	292.6	305.8046676	492.8065022	403.8984276	532.0627996	161.8667363	599.9711447	345.3970035	45.43573196	349.4692162	118.419013
Dtx2	deltex 2 homolog (Drosophila)	133.6	127.3	74.5	94.4	126.6	107.4	136.6	150.7	156.3	152.7	151.4	101.1	18.7	143.4	150.1	67.3	80.2	117.3	66.7	137.1	134.3	137.6	157.6	94.19391357	196.23898265	156.4268905	104.85151883	159.3281939	47.591621085	121.61166176	149.717531	42.730380685	56.74218725
Fmnl3	formin-like 3	152.3	149.6	86.8	169.8	143.3	264.5	270.4	184.4	287.8	134.4	215.7	359.3	117.9	237.0	227.0	222.6	237.1	109.9	50.3	327.8	299.1	222.4	213.3	274.1673355	250.1030224	161.3226035	261.6992765	220.5463976	55.88955189	197.5706179	70.62233164	63.45038319	191.5063878
AI594671	expressed sequence AI594671	28.8	21.7	47.2	15.4	29.0	2.6	28.0	22.8	20.0	7.3	2.4	9.2	42.8	3.3	19.1	23.2	4.0	10.2	3.6	7.4	18.9	10.3	58.4	10.91732533	1.911153929	6.075262516	27.08011064	22.78134634	2.401608385	1.592720292	49.24201946	2.234887674	3.877083651
Tekt2	tektin 2	83.2	19.0	25.0	17.1	8.8	15.5	7.2	60.7	58.3	13.9	18.3	25.5	29.7	8.1	11.5	17.1	13.6	15.9	17.7	18.8	31.8	21.9	18.3	20.3483714	15.98208846	15.75083912	17.91810678	24.39014996	13.38706866	26.09916477	14.76109966	20.0354983	19.84072143
T2	brachyury 2	118.4	74.7	280.6	358.2	220.7	110.6	275.0	183.8	195.7	36.7	45.5	375.4	221.0	147.8	261.1	147.4	313.0	200.7	252.4	44.2	189.8	61.5	428.4	261.456171	228.0900651	199.0938241	258.8742623	287.9187132	278.4785064	182.3073636	282.6977084	108.9202065	422.5270262
Ids	iduronate 2-sulfatase	91.5	121.833333333	138.133333333	124.633333333	121.566666667	124.0	95.5	104.1	143.133333333	120.966666667	123.233333333	89.0	68.8666666667	109.833333333	73.5333333333	123.266666667	106.1	122.7	135.1	136.7	99.8	129.133333333	108.466666667	135.839739852	89.925979758	85.206427146	115.431926996	100.831946093	116.51139503	133.737103362	158.278258562	130.092517824	117.605027668
Stil	Scl/Tal1 interrupting locus	13.4	22.9	27.2	28.1	13.5	24.8	15.8	22.5	26.2	17.7	20.4	28.4	18.3	27.4	12.9	29.5	17.7	14.6	19.3	15.0	28.4	32.9	34.0	21.18232688	45.45389767	33.94564065	17.9011544	39.38669917	15.00944587	18.93890913	17.86583817	13.39597785	13.96122873
Krtap8-1	keratin associated protein 8-1	28.9	43.8	55.1	15.1	63.0	62.2	56.3	17.2	45.3	51.1	57.8	57.6	7.3	34.4	8.7	4.6	50.7	27.5	49.7	41.3	11.9	46.4	15.5	96.27803124	2142.204724	130.9943267	370.5277515	89.01688901	44.00614095	56.55637298	48.21020324	49.07786505	41.02138633
Fancm	Fanconi anemia, complementation group M	30.3	8.6	9.4	8.8	26.0	7.0	34.1	10.5	4.2	9.8	6.1	14.3	17.0	13.1	11.4	4.9	11.7	5.7	4.5	11.1	8.8	9.9	8.4	17.4071262	5.378499501	13.95071155	6.947234024	40.70126053	60.60847422	8.022754297	14.40917183	34.03934032	88.48701888
Klk1b26	kallikrein 1-related petidase b26	27.3	21.1	33.8	53.7	34.8	26.1	31.4	31.7	27.7	17.0	31.4	36.9	40.9	25.0	25.5	25.1	25.3	35.4	28.8	25.7	47.2	27.5	76.5	23.76514797	13.59035191	21.36911463	28.05269481	39.16605595	44.13790805	51.63854337	33.55672455	39.3863459	96.32049517
Krtap8-2	keratin associated protein 8-2	4.7	4.0	5.7	4.4	3.9	4.3	6.7	4.3	5.3	3.9	6.0	5.3	4.7	2.9	5.3	5.0	5.8	2.6	5.0	6.0	7.6	5.3	7.0	17.46259042	127.3991338	36.39284695	8.372040687	22.56324079	7.356544426	18.37013869	10.48913034	9.419224763	17.79522384
Ear1	eosinophil-associated, ribonuclease A family, member 1	22.5	60.7	73.0	18.0	25.7	38.9	80.4	33.4	9.3	10.3	46.7	43.9	61.8	24.7	25.6	91.4	9.5	32.4	13.6	14.2	20.0	7.8	12.5	28.1574429255	23.299193711	26.900764047	23.711426423	34.898836504	31.74320379	17.5748952745	22.990522666	11.224183146	30.4204014045
Hemgn	hemogen	9.75	14.2	20.25	21.85	22.4	28.6	13.45	17.3	6.85	12.4	6.4	32.9	8.9	28.05	13.95	13.55	24.55	10.7	33.7	19.2	28.35	18.35	30.6	67.2438215	26.20072164	3.707296005	25.60400738	8.478210454	8.021288636	8.80290114	17.14519526	28.40878391	17.68171003
Bmp4	bone morphogenetic protein 4	186.8	239.35	254.25	251.65	242.9	235.5	223.95	217.25	215.0	223.55	245.25	197.4	184.45	244.45	193.7	225.7	193.7	204.6	252.9	248.25	226.5	244.95	197.3	228.5301648	200.7492562	223.280879	201.1653158	265.2657932	233.9939332	268.1501153	192.3729615	215.6769188	181.1391968
Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	18.3	20.8	21.7	25.1	24.2	28.4	25.2	9.0	18.4	12.1	26.6	3.6	4.6	4.7	13.5	24.3	7.7	5.6	31.1	12.6	18.7	27.1	3.2	6.116123746	34.55840819	5.488477339	9.646690069	25.53968409	1.488385837	19.04411192	2.064729873	3.303717131	48.59921124
Larp7	La ribonucleoprotein domain family, member 7	142.9	69.2	186.65	176.95	136.3	85.0	153.85	69.3	53.05	87.1	53.85	188.9	185.2	81.2	151.35	70.35	81.1	80.65	135.4	74.0	70.25	64.75	216.95	190.2988805	109.5005557	124.0779725	163.7447432	111.7525536	101.6576499	114.5153841	119.2677293	84.69679448	100.3557423
Dohh	deoxyhypusine hydroxylase/monooxygenase	349.0	376.8	432.4	390.1	367.4	409.8	266.4	421.3	416.1	486.2	525.5	415.0	128.4	407.1	291.7	308.3	324.0	299.0	322.3	346.2	349.8	405.0	377.6	321.37296389	399.07745926	478.7783287	434.538157205	276.580810105	357.41811186	363.6056637	463.73066705	397.03841335	345.54827285
Pxk	PX domain containing serine/threonine kinase	413.1	400.2	457.7	488.9	492.3	376.8	482.2	416.5	470.9	428.4	435.0	638.7	635.6	514.0	432.7	494.8	537.2	490.9	370.8	412.0	485.6	386.3	422.3	422.7790568	558.3958314	496.6923555	555.9509583	440.0645884	397.6979055	423.0369014	390.0645071	339.618804	268.5433889
Zic2	Zic finger protein of the cerebellum 2	40.75	51.7	52.5	122.95	33.85	36.1	29.75	32.85	48.45	88.6	29.25	26.9	73.45	68.15	33.45	88.55	64.3	78.7	109.35	44.8	34.6	63.95	40.5	28.16737593	23.15167725	48.05802954	97.77049259	19.3260175	21.23685061	47.52004517	78.88443096	48.37580831	98.18123446
Prss7	protease, serine, 7 (enterokinase)	31.9	45.7	38.2	46.9	77.1	40.8	42.0	22.0	83.4	57.2	45.8	68.2	40.9	51.7	54.4	67.7	82.2	61.4	70.5	49.3	47.5	39.2	13.8	83.70718498	33.9869567	25.64489275	100.8061988	11.9079803	108.8599479	73.02417121	19.71459788	133.5411754	34.30157843
Hrh1	histamine receptor H 1	67.3	49.9	30.6	73.7	24.8	48.5	44.7	20.7	67.7	20.8	64.8	21.3	60.3	72.6	50.4	76.6	52.6	24.4	22.1	35.0	32.1	26.8	43.7	70.161089575	39.65017202	31.7071305805	53.8956096	60.20803187	38.41775095	68.758635575	54.126837785	57.816184748	35.756667025
Bre	brain and reproductive organ-expressed protein	629.0	534.4	744.1	718.3	716.9	785.2	729.8	580.8	484.9	568.5	642.5	524.9	401.9	759.0	478.9	552.0	710.9	463.2	590.8	593.4	687.5	570.5	673.5	627.4772689	687.7427935	613.9093368	597.4131388	630.47128285	668.36192285	635.87758555	633.3055555	615.1909459	679.06195335
Bcar1	breast cancer anti-estrogen resistance 1	261.6	323.1	264.9	218.0	362.0	433.2	292.9	301.4	396.9	442.6	383.3	173.9	220.2	422.3	383.8	182.6	438.2	423.4	276.3	536.3	353.1	485.5	296.2	375.22561325	348.8464837	345.5073023	399.3493396	401.0031823	322.1689896	370.0389358	352.34660385	391.39061155	390.049268
